Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
US,-0.3490140773885124,-0.33505351429297386,-0.32109295119742925,-0.3071323881018907,-0.29317182500635214,-0.27921126191080753,2.11447777620136,1.7161126636661954,0.7901184166345366,-0.5560691682766801,-1.4442050869766552,-1.6491857656013433,-1.5785850992530714,-2.2886845549878467,-2.578931738864067,-0.8916781329467165,0.5704718991065855,0.30512253476381274,-0.7661658372164574,-0.5748277994320161,4.319128535985017,-0.0558422523821603,-0.04188168928662173,-0.02792112619108015,-0.013960563095538558,0.0,0.013960563095541589,0.027921126191077117,0.04188168928662173,0.0558422523821603,0.06980281547769886,0.08376337857324347,0.09772394166878204,0.1116845047643206,0.1256450678598652,0.1396056309554068,0.15356619405094232,0.16752675714648693,0.1814873202420255,0.19544788333756408,0.20940844643310869,0.22336900952864724,0.2373295726241858,0.25129013571972436,0.26525069881526897,0.27921126191080753,0.2931718250063461,0.30713238810189375,0.32109295119742925,0.3350535142929678,0.3490140773885155
China,2.167747362244595,2.0560874369770925,1.944427511709616,1.8327675864421134,1.7211076611746108,1.6094477359071344,1.7143750227335486,1.4398706380353843,1.2443484002423255,1.210840822767432,1.0256286088128026,0.8242149288263559,0.7148550331115943,0.6178303444892385,0.534429615939092,0.4096046844666873,0.3282291391705179,0.23746410787863656,0.17192181347719698,0.1498289052519926,0.11908294130524977,-0.17711106837274976,-0.2887709936402523,-0.40043091890772886,-0.5120908441752313,-0.623750769442734,-0.7354106947102105,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964,-0.8056893754880964
